2015-05-01,173.199997,174.00,172.419998,173.669998,3312100,170.946467
2015-04-30,173.770004,174.279999,170.300003,171.289993,5062900,168.603786
2015-04-29,173.399994,175.130005,172.800003,174.399994,4518400,171.665015
2015-04-28,170.830002,174.690002,170.020004,173.919998,5816700,171.192546
2015-04-27,170.889999,171.490005,170.300003,170.729996,3168600,168.05257
2015-04-24,170.229996,170.850006,168.740005,169.779999,3888400,167.117471
2015-04-23,165.229996,171.910004,165.139999,170.240005,8235600,167.570264
2015-04-22,164.389999,166.00,162.889999,165.360001,4024800,162.766789
2015-04-21,166.070007,167.380005,164.050003,164.259995,9683600,161.684033
2015-04-20,162.100006,166.639999,161.899994,166.160004,9609200,163.554246
2015-04-17,161.75,161.860001,160.029999,160.669998,4314400,158.150336
2015-04-16,163.309998,163.979996,162.539993,163.130005,3136900,160.571764
2015-04-15,162.630005,164.960007,162.50,164.130005,3498800,161.556082
2015-04-14,162.419998,162.740005,160.789993,162.300003,2719300,159.754779
2015-04-13,162.369995,164.00,162.360001,162.380005,3868900,159.833526
2015-04-10,162.339996,163.330002,161.25,162.860001,2515700,160.305994
2015-04-09,161.699997,162.470001,160.720001,162.339996,2263500,159.794145
2015-04-08,161.720001,163.550003,161.009995,161.850006,2524300,159.311839
2015-04-07,161.669998,163.839996,161.619995,162.070007,3148000,159.52839
2015-04-06,159.690002,162.800003,158.699997,162.039993,3465700,159.498846
2015-04-02,159.520004,162.539993,158.889999,160.449997,4671600,157.933785
2015-04-01,160.229996,160.619995,158.389999,159.179993,3700800,156.683697
2015-03-31,161.080002,162.330002,160.399994,160.50,4255400,157.983004
2015-03-30,161.309998,163.600006,161.25,162.669998,4138000,160.118971
2015-03-27,160.789993,160.899994,159.229996,160.399994,3477900,157.884566
2015-03-26,159.270004,161.25,158.910004,160.589996,4396000,158.071589
2015-03-25,163.080002,163.080002,159.199997,159.199997,5428900,156.703387
2015-03-24,164.789993,164.889999,162.899994,163.00,4346100,160.443798
2015-03-23,162.770004,165.350006,162.729996,164.630005,5930100,162.048241
2015-03-20,160.949997,163.00,160.350006,162.880005,9006400,160.325685
2015-03-19,159.699997,160.919998,158.809998,159.809998,3878600,157.303822
2015-03-18,156.850006,160.699997,155.800003,159.809998,5738800,157.303822
2015-03-17,156.199997,157.289993,155.369995,156.960007,3311700,154.498525
2015-03-16,155.050003,157.089996,154.800003,157.080002,3749600,154.616639
2015-03-13,157.460007,157.520004,153.399994,154.279999,6064100,151.860546
2015-03-12,156.270004,158.720001,156.270004,157.979996,4567300,155.502519
2015-03-11,158.570007,159.139999,155.940002,156.800003,5709900,154.341031
2015-03-10,159.600006,160.229996,157.809998,157.809998,4601000,155.335186
2015-03-09,158.199997,161.149994,158.199997,160.770004,5193900,158.248774
2015-03-06,160.190002,161.440002,158.059998,158.50,4540200,156.014368
2015-03-05,159.860001,161.50,159.699997,161.179993,3791700,158.652332
2015-03-04,160.539993,160.559998,158.720001,159.419998,3633600,156.919939
2015-03-03,160.270004,161.75,160.00,161.029999,3234400,158.504691
2015-03-02,161.940002,161.940002,159.809998,160.479996,5917900,157.963313
2015-02-27,160.869995,162.289993,160.160004,161.940002,4410000,159.400424
2015-02-26,163.740005,164.139999,159.770004,160.869995,7110800,158.347196
2015-02-25,164.940002,164.960007,162.580002,162.809998,4004600,160.256775
2015-02-24,162.490005,164.990005,161.509995,164.830002,4701600,162.245101
2015-02-23,164.229996,164.399994,162.50,162.910004,2714400,160.355213
2015-02-20,163.639999,164.339996,162.089996,163.649994,3353000,161.083599
2015-02-19,162.050003,164.490005,161.440002,163.889999,3504400,161.31984
2015-02-18,161.860001,162.470001,160.639999,162.190002,4358400,159.646503
2015-02-17,159.75,161.410004,159.729996,160.960007,2894500,158.435796
2015-02-13,158.779999,160.800003,158.639999,160.399994,3706900,157.884566
2015-02-12,158.720001,159.50,158.089996,158.520004,3333100,156.034059
2015-02-11,157.759995,159.089996,157.169998,158.199997,3626700,155.71907
2015-02-10,156.740005,158.559998,155.080002,158.559998,4440600,156.073425
2015-02-09,156.00,157.50,155.399994,155.75,3057700,153.307494
2015-02-06,157.339996,158.080002,156.229996,156.720001,3225000,154.262284
2015-02-05,157.289993,158.589996,157.149994,157.910004,5253600,154.350876
2015-02-04,157.210007,158.710007,156.699997,156.960007,3678500,153.422291
2015-02-03,154.75,158.600006,154.75,158.470001,5539400,154.898252
2015-02-02,154.00,154.660004,151.509995,154.660004,4712200,151.174128
2015-01-30,153.910004,155.240005,153.039993,153.309998,6563600,149.85455
2015-01-29,151.380005,155.580002,149.520004,155.479996,8320800,151.975638
2015-01-28,154.00,154.529999,151.550003,151.550003,4495900,148.134224
2015-01-27,154.940002,155.089996,152.589996,153.669998,5659600,150.206436
2015-01-26,158.259995,159.460007,155.770004,156.360001,7888100,152.835809
2015-01-23,155.029999,157.600006,154.889999,155.869995,4834800,152.356848
2015-01-22,151.940002,155.720001,151.759995,155.389999,6120100,151.88767
